Fase,Página,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Pupil left eye,Pupil right eye,Timestamp device,Timestamp system,Evento,Duración (segundos)
inicio_pagina,1,,,,,,,,,,
grabando,1,0.3721541464328766,0.25149816274642944,0.3600163757801056,0.23676227033138275,3.749755859375,3.4983062744140625,331368976,388846063158,Evento 0,
grabando,1,0.37361055612564087,0.24848610162734985,0.3599674701690674,0.2384074181318283,3.7114410400390625,3.47528076171875,331385631,388846079812,Evento 0,
grabando,1,0.37283453345298767,0.2479374259710312,0.3603193759918213,0.23651361465454102,3.6782073974609375,3.43780517578125,331402286,388846096468,Evento 0,
grabando,1,0.3724622428417206,0.25413715839385986,0.36054760217666626,0.22634589672088623,3.651885986328125,3.418243408203125,331418940,388846113122,Evento 0,
grabando,1,0.3716825842857361,0.25547438859939575,0.35938748717308044,0.2298925369977951,3.619781494140625,3.3822021484375,331435595,388846129777,Evento 0,
grabando,1,0.37187647819519043,0.2530268728733063,0.3608379364013672,0.24021323025226593,3.602783203125,3.37176513671875,331452250,388846146432,Evento 0,
grabando,1,0.37276411056518555,0.25184449553489685,0.36492273211479187,0.2406431883573532,3.5771026611328125,3.344970703125,331468905,388846163087,Evento 0,
grabando,1,0.3707675635814667,0.25051775574684143,0.367204874753952,0.23833835124969482,3.5472259521484375,3.32122802734375,331485559,388846179741,Evento 0,
grabando,1,0.375916451215744,0.2532394528388977,0.37043052911758423,0.24052374064922333,3.520904541015625,3.2952423095703125,331502214,388846196396,Evento 0,
grabando,1,0.4239720106124878,0.2497309446334839,0.4042520821094513,0.23184992372989655,3.50244140625,3.270355224609375,331518869,388846213051,Evento 0,
grabando,1,0.4757838547229767,0.2428496778011322,0.4651462137699127,0.2318987399339676,3.4856109619140625,3.23724365234375,331535523,388846229705,Evento 0,
grabando,1,0.47981250286102295,0.2382073700428009,0.47332167625427246,0.2339969128370285,3.460205078125,3.2253875732421875,331552178,388846246360,Evento 0,
grabando,1,0.4824518859386444,0.2385844588279724,0.473132461309433,0.2338147610425949,3.4326629638671875,3.2066497802734375,331568833,388846263015,Evento 0,
grabando,1,0.48591139912605286,0.24100269377231598,0.4719833731651306,0.23432929813861847,3.4145050048828125,3.194488525390625,331585487,388846279669,Evento 0,
grabando,1,0.48334604501724243,0.2386062741279602,0.475617378950119,0.2308119237422943,3.3981475830078125,3.1776275634765625,331602142,388846296324,Evento 0,
grabando,1,0.48074689507484436,0.24047578871250153,0.47497454285621643,0.23052877187728882,3.3861236572265625,3.1663055419921875,331618797,388846312979,Evento 0,
grabando,1,0.4832551181316376,0.24203869700431824,0.4726596176624298,0.23993778228759766,3.3720855712890625,3.1463165283203125,331635451,388846329633,Evento 0,
grabando,1,0.48137322068214417,0.2358475774526596,0.4732346832752228,0.23510324954986572,3.357177734375,3.1284027099609375,331652106,388846346288,Evento 0,
grabando,1,0.48196035623550415,0.2422817051410675,0.48125699162483215,0.22987699508666992,3.3399810791015625,3.1261749267578125,331668761,388846362943,Evento 0,
grabando,1,0.5152768492698669,0.24375754594802856,0.5082830786705017,0.23628535866737366,3.3440399169921875,3.1196441650390625,331685415,388846379597,Evento 0,
grabando,1,0.5521694421768188,0.24591843783855438,0.5461956262588501,0.24664562940597534,3.3332672119140625,3.1051483154296875,331702070,388846396253,Evento 0,
grabando,1,0.5553483963012695,0.2514280378818512,0.5527543425559998,0.24843567609786987,3.3118743896484375,3.1055908203125,331718725,388846412908,Evento 0,
grabando,1,0.5542058348655701,0.2519585192203522,0.5524318218231201,0.24648280441761017,3.2995452880859375,3.092559814453125,331735380,388846429563,Evento 0,
grabando,1,0.5583223104476929,0.2514912486076355,0.5488672852516174,0.24984674155712128,3.292999267578125,3.083526611328125,331752034,388846446217,Evento 0,
grabando,1,0.5620630979537964,0.23134532570838928,0.5448564887046814,0.23805305361747742,3.3368072509765625,3.121185302734375,331768689,388846462872,Evento 0,
grabando,1,nan,nan,nan,nan,nan,nan,331785344,388846479527,Evento 0,
grabando,1,nan,nan,nan,nan,nan,nan,331801998,388846496181,Evento 0,
grabando,1,nan,nan,nan,nan,nan,nan,331818653,388846512835,Evento 0,
grabando,1,0.557849645614624,0.27500197291374207,nan,nan,3.2061309814453125,nan,331835308,388846529490,Evento 0,
grabando,1,0.557849645614624,0.27500197291374207,nan,nan,3.2061309814453125,nan,331851962,388846546145,Evento 0,
grabando,1,0.5587789416313171,0.27395734190940857,0.557679295539856,0.2630613148212433,3.2095489501953125,3.026397705078125,331868617,388846562800,Evento 0,
grabando,1,0.556512713432312,0.2556244134902954,0.5555602312088013,0.2666575610637665,3.2539825439453125,3.059417724609375,331885272,388846579455,Evento 0,
grabando,1,0.5542461276054382,0.25668272376060486,0.5536865592002869,0.272255539894104,3.25482177734375,3.0628509521484375,331901926,388846596109,Evento 0,
grabando,1,0.5535404086112976,0.25194528698921204,0.5534263253211975,0.24925442039966583,3.2472076416015625,3.05780029296875,331918581,388846612764,Evento 0,
grabando,1,0.554293155670166,0.2473420351743698,0.5534499287605286,0.23650310933589935,3.2466583251953125,3.063812255859375,331935236,388846629419,Evento 0,
grabando,1,0.5548069477081299,0.25600260496139526,0.5534499883651733,0.233907550573349,3.2584991455078125,3.0621795654296875,331951890,388846646073,Evento 0,
grabando,1,0.5568332076072693,0.2576030194759369,0.552400529384613,0.2414902001619339,3.2616119384765625,3.0618896484375,331968545,388846662728,Evento 0,
grabando,1,0.5578939318656921,0.2523013949394226,0.5548681020736694,0.2447323054075241,3.2573699951171875,3.0745697021484375,331985200,388846679383,Evento 0,
grabando,1,0.5558568239212036,0.2552195191383362,0.5541931390762329,0.24895186722278595,3.2556610107421875,3.0869903564453125,332001855,388846696038,Evento 0,
grabando,1,0.5506556034088135,0.25127100944519043,0.5513415932655334,0.24804888665676117,3.258087158203125,3.0894775390625,332018509,388846712692,Evento 0,
grabando,1,0.533892035484314,0.2454470992088318,0.5370790362358093,0.24051380157470703,3.2661285400390625,3.09173583984375,332035164,388846729347,Evento 0,
grabando,1,0.5202009081840515,0.24914610385894775,0.5274997353553772,0.24367710947990417,3.2611236572265625,3.096099853515625,332051819,388846746002,Evento 0,
grabando,1,0.5218382477760315,0.2539539933204651,0.5291430950164795,0.2485913336277008,3.254302978515625,3.0961761474609375,332068473,388846762656,Evento 0,
grabando,1,0.523199200630188,0.2483917623758316,0.528743326663971,0.25476372241973877,3.255889892578125,3.10101318359375,332085128,388846779311,Evento 0,
grabando,1,0.523573100566864,0.2500002086162567,0.5289350748062134,0.2569762170314789,3.2653045654296875,3.1083984375,332101783,388846795966,Evento 0,
grabando,1,0.5262293219566345,0.25790709257125854,0.5283520221710205,0.25411850214004517,3.273590087890625,3.118377685546875,332118437,388846812620,Evento 0,
