Fase,Página,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Pupil left eye,Pupil right eye,Timestamp device,Timestamp system,Evento,Duración (segundos)
inicio_pagina,1,,,,,,,,,,
grabando,1,0.3737870752811432,0.44278332591056824,0.40504783391952515,0.4188549816608429,3.5086822509765625,3.3302459716796875,751694949,389266387732,Evento 0,
grabando,1,0.3711186945438385,0.4443768858909607,0.4039241373538971,0.41994261741638184,3.4648284912109375,3.2996978759765625,751711603,389266404386,Evento 0,
grabando,1,0.3738759458065033,0.4437202513217926,0.395260751247406,0.4153098165988922,3.433074951171875,3.266815185546875,751728258,389266421041,Evento 0,
grabando,1,0.3790993094444275,0.4442707598209381,0.3942547142505646,0.40004807710647583,3.396636962890625,3.2301025390625,751744913,389266437696,Evento 0,
grabando,1,0.3774859309196472,0.44332167506217957,0.3995932340621948,0.39843058586120605,3.3692779541015625,3.209808349609375,751761567,389266454350,Evento 0,
grabando,1,0.3763326108455658,0.4445706009864807,0.39953815937042236,0.4025920331478119,3.3391265869140625,3.177825927734375,751778222,389266471004,Evento 0,
grabando,1,0.3731722831726074,0.44181299209594727,0.3929426074028015,0.4047909379005432,3.309112548828125,3.160736083984375,751794877,389266487659,Evento 0,
grabando,1,0.36574965715408325,0.4437805414199829,0.39001327753067017,0.40883660316467285,3.279022216796875,3.132080078125,751811531,389266504313,Evento 0,
grabando,1,0.3700317442417145,0.45317813754081726,0.3878350257873535,0.40347954630851746,3.2554168701171875,3.1046905517578125,751828186,389266520968,Evento 0,
grabando,1,0.369958758354187,0.44801759719848633,0.3880981504917145,0.39917421340942383,3.2320556640625,3.08624267578125,751844841,389266537623,Evento 0,
grabando,1,0.37216663360595703,0.44170042872428894,0.3888626992702484,0.395921528339386,3.204986572265625,3.0511627197265625,751861495,389266554277,Evento 0,
grabando,1,0.38115137815475464,0.43939101696014404,0.3834388256072998,0.39085128903388977,3.2462615966796875,3.0550079345703125,751878150,389266570932,Evento 0,
grabando,1,nan,nan,0.3783389925956726,0.39874523878097534,nan,3.0004730224609375,751894805,389266587587,Evento 0,
grabando,1,nan,nan,nan,nan,nan,nan,751911460,389266604242,Evento 0,
grabando,1,nan,nan,nan,nan,nan,nan,751928114,389266620896,Evento 0,
grabando,1,nan,nan,nan,nan,nan,nan,751944769,389266637551,Evento 0,
grabando,1,nan,nan,nan,nan,nan,nan,751961424,389266654206,Evento 0,
grabando,1,nan,nan,nan,nan,nan,nan,751978078,389266670860,Evento 0,
grabando,1,nan,nan,nan,nan,nan,nan,751994733,389266687515,Evento 0,
grabando,1,0.40376976132392883,0.25817736983299255,0.4274185299873352,0.21105246245861053,3.0140533447265625,2.8861846923828125,752011388,389266704170,Evento 0,
grabando,1,0.40376976132392883,0.25817736983299255,0.4274185299873352,0.21105246245861053,3.0140533447265625,2.8861846923828125,752028042,389266720824,Evento 0,
grabando,1,nan,nan,nan,nan,nan,nan,752044697,389266737479,Evento 0,
grabando,1,0.4322797656059265,0.22448945045471191,nan,nan,3.079132080078125,nan,752061352,389266754134,Evento 0,
grabando,1,0.4260731041431427,0.22291138768196106,nan,nan,3.0205230712890625,nan,752078006,389266770787,Evento 0,
grabando,1,0.42359334230422974,0.22018921375274658,0.4360314905643463,0.18659210205078125,3.0177154541015625,2.9557647705078125,752094661,389266787442,Evento 0,
grabando,1,0.42421233654022217,0.22808992862701416,0.43447345495224,0.19528043270111084,3.0112457275390625,2.8924560546875,752111316,389266804097,Evento 0,
grabando,1,0.42284145951271057,0.22501255571842194,0.4290129840373993,0.19676198065280914,2.9983673095703125,2.884429931640625,752127970,389266820751,Evento 0,
grabando,1,0.42352014780044556,0.22478963434696198,0.4298273026943207,0.19258151948451996,2.984100341796875,2.8846282958984375,752144625,389266837406,Evento 0,
grabando,1,0.4253276288509369,0.22627873718738556,0.4353059232234955,0.18674764037132263,2.9775238037109375,2.8814697265625,752161280,389266854060,Evento 0,
grabando,1,0.4248759150505066,0.2255234271287918,0.432929664850235,0.18566042184829712,2.964752197265625,2.8720703125,752177935,389266870715,Evento 0,
