Fase,Página,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Pupil left eye,Pupil right eye,Timestamp device,Timestamp system,Evento,Duración (segundos)
inicio_pagina,1,,,,,,,,,,
grabando,1,0.4066255986690521,0.9959278106689453,0.36770331859588623,0.3455340564250946,2.521240234375,2.0681915283203125,1343782315,382404210004,Evento 0,
grabando,1,nan,nan,0.3665270507335663,0.3487515151500702,nan,2.0767974853515625,1343798970,382404226658,Evento 0,
grabando,1,0.2706810534000397,0.5137984752655029,0.36557334661483765,0.36085930466651917,1.796295166015625,2.0560455322265625,1343815624,382404243312,Evento 0,
grabando,1,0.3241289556026459,0.5668582916259766,0.361964613199234,0.3610565662384033,1.9130706787109375,2.0682525634765625,1343832279,382404259968,Evento 0,
grabando,1,0.36650538444519043,0.6089270114898682,0.36791810393333435,0.36083605885505676,2.005645751953125,2.095550537109375,1343848934,382404276623,Evento 0,
grabando,1,0.383537620306015,0.5897862911224365,0.37800776958465576,0.37214091420173645,2.0422515869140625,2.073272705078125,1343865588,382404293277,Evento 0,
grabando,1,0.383537620306015,0.5897862911224365,0.3766949772834778,0.3882014751434326,2.0422515869140625,2.07574462890625,1343882243,382404309932,Evento 0,
grabando,1,0.37770867347717285,0.5474267601966858,0.3782859742641449,0.39710119366645813,2.08746337890625,2.1006927490234375,1343898898,382404326587,Evento 0,
grabando,1,0.3544793128967285,0.526611864566803,0.37396836280822754,0.383241206407547,2.0865325927734375,2.1076507568359375,1343915552,382404343241,Evento 0,
grabando,1,0.35400626063346863,0.5108394622802734,0.36585113406181335,0.3839344084262848,2.071319580078125,2.109832763671875,1343932207,382404359896,Evento 0,
grabando,1,0.3774949908256531,0.5177515745162964,0.3644455671310425,0.39923763275146484,2.058258056640625,2.09375,1343948862,382404376551,Evento 0,
grabando,1,0.37061429023742676,0.5098764300346375,0.36948254704475403,0.3977474272251129,2.095733642578125,2.1018524169921875,1343965516,382404393205,Evento 0,
grabando,1,0.3467921316623688,0.5106251239776611,0.36989349126815796,0.39834871888160706,2.1029510498046875,2.1154937744140625,1343982171,382404409860,Evento 0,
grabando,1,0.34126701951026917,0.49172016978263855,0.37049970030784607,0.4083106517791748,2.08233642578125,2.13519287109375,1343998826,382404426515,Evento 0,
grabando,1,0.34598037600517273,0.47041070461273193,0.3721286356449127,0.41667041182518005,2.1092681884765625,2.127899169921875,1344015480,382404443169,Evento 0,
grabando,1,0.3540801405906677,0.47763684391975403,0.3688986003398895,0.42076659202575684,2.159454345703125,2.126708984375,1344032135,382404459824,Evento 0,
grabando,1,0.35509979724884033,0.4729400873184204,0.3695562183856964,0.4195200502872467,2.1685638427734375,2.1253204345703125,1344048790,382404476479,Evento 0,
grabando,1,0.34808462858200073,0.45458295941352844,0.3710547983646393,0.416068971157074,2.1582794189453125,2.1215362548828125,1344065445,382404493134,Evento 0,
grabando,1,0.3490303158760071,0.4552536904811859,0.37097254395484924,0.423082172870636,2.188018798828125,2.1372528076171875,1344082099,382404509788,Evento 0,
grabando,1,0.34736862778663635,0.4579199254512787,0.3646557331085205,0.42546921968460083,2.189117431640625,2.1707305908203125,1344098754,382404526443,Evento 0,
grabando,1,0.33907338976860046,0.46914780139923096,0.3555453419685364,0.4069911241531372,2.172210693359375,2.16583251953125,1344115409,382404543098,Evento 0,
grabando,1,0.32038745284080505,0.4940510094165802,0.3315446674823761,0.4429272413253784,2.1598358154296875,2.1378631591796875,1344132063,382404559752,Evento 0,
grabando,1,0.31896767020225525,0.5116490125656128,0.32801565527915955,0.46438854932785034,2.2092132568359375,2.151458740234375,1344148718,382404576408,Evento 0,
grabando,1,0.31490960717201233,0.49708083271980286,0.3288435637950897,0.45940709114074707,2.2166290283203125,2.137603759765625,1344165373,382404593062,Evento 0,
grabando,1,0.31492307782173157,0.48487401008605957,0.32598966360092163,0.46967843174934387,2.228515625,2.1165771484375,1344182027,382404609716,Evento 0,
grabando,1,0.3159879446029663,0.4758850634098053,0.3259786069393158,0.46862006187438965,2.2364959716796875,2.1100311279296875,1344198682,382404626371,Evento 0,
grabando,1,0.31304731965065,0.4713570773601532,0.3242942690849304,0.46848389506340027,2.23077392578125,2.1199798583984375,1344215337,382404643026,Evento 0,
grabando,1,0.31679368019104004,0.4730275571346283,0.32217252254486084,0.46507003903388977,2.241455078125,2.1302032470703125,1344231991,382404659680,Evento 0,
grabando,1,0.31585434079170227,0.48434963822364807,0.3264852464199066,0.46766480803489685,2.23583984375,2.1337432861328125,1344248646,382404676335,Evento 0,
grabando,1,0.31175610423088074,0.48029327392578125,0.3284963369369507,0.4568764865398407,2.2213287353515625,2.108734130859375,1344265301,382404692990,Evento 0,
grabando,1,0.3193272352218628,0.47428399324417114,0.3207242488861084,0.45175981521606445,2.23663330078125,2.0811614990234375,1344281955,382404709644,Evento 0,
grabando,1,0.32227790355682373,0.4788714349269867,0.3237093687057495,0.4722166359424591,2.2542572021484375,2.102264404296875,1344298610,382404726299,Evento 0,
grabando,1,0.31665322184562683,0.47253358364105225,0.32781484723091125,0.4780588448047638,2.235931396484375,2.1210479736328125,1344315265,382404742954,Evento 0,
grabando,1,0.31627315282821655,0.45914000272750854,0.3298870921134949,0.46911585330963135,2.20758056640625,2.118988037109375,1344331920,382404759610,Evento 0,
grabando,1,0.3171682357788086,0.4581005871295929,0.3327229619026184,0.461350679397583,2.216033935546875,2.104400634765625,1344348574,382404776264,Evento 0,
grabando,1,0.3149650990962982,0.4770805239677429,0.3272874057292938,0.4691762924194336,2.2292022705078125,2.1004791259765625,1344365229,382404792918,Evento 0,
grabando,1,0.32901421189308167,0.48218947649002075,0.33610376715660095,0.4768521189689636,2.2183990478515625,2.11187744140625,1344381884,382404809574,Evento 0,
grabando,1,0.35073861479759216,0.48335951566696167,0.35796305537223816,0.471952348947525,2.232452392578125,2.107696533203125,1344398538,382404826228,Evento 0,
grabando,1,0.36342355608940125,0.4639250636100769,0.36900612711906433,0.47155436873435974,2.240631103515625,2.0992584228515625,1344415193,382404842883,Evento 0,
grabando,1,0.3572728633880615,0.445412814617157,0.3697519302368164,0.4859491288661957,2.22760009765625,2.1042938232421875,1344431848,382404859538,Evento 0,
grabando,1,0.35804513096809387,0.46104204654693604,0.36656898260116577,0.487360417842865,2.224212646484375,2.1151580810546875,1344448502,382404876192,Evento 0,
grabando,1,0.3534475862979889,0.4554767906665802,0.36844781041145325,0.48450008034706116,2.2102203369140625,2.1018524169921875,1344465157,382404892847,Evento 0,
grabando,1,0.351852148771286,0.4491788446903229,0.3662172853946686,0.47616302967071533,2.2135009765625,2.08636474609375,1344481812,382404909502,Evento 0,
grabando,1,0.3616742193698883,0.45186516642570496,0.3653871417045593,0.46960148215293884,2.224517822265625,2.080047607421875,1344498466,382404926156,Evento 0,
grabando,1,0.35775047540664673,0.4444098472595215,0.3672257363796234,0.47073811292648315,2.229583740234375,2.0842132568359375,1344515121,382404942810,Evento 0,
grabando,1,0.3561101257801056,0.4542057514190674,0.36771878600120544,0.47216588258743286,2.2159881591796875,2.0976104736328125,1344531776,382404959465,Evento 0,
grabando,1,0.3609030246734619,0.46229997277259827,0.3705502450466156,0.466243177652359,2.18951416015625,2.0933990478515625,1344548430,382404976119,Evento 0,
grabando,1,0.3763423562049866,0.4646312892436981,0.3826044499874115,0.4767991304397583,2.2056427001953125,2.101470947265625,1344565085,382404992774,Evento 0,
grabando,1,0.38523009419441223,0.46908870339393616,0.3894672691822052,0.4830886721611023,2.197113037109375,2.1190032958984375,1344581740,382405009430,Evento 0,
grabando,1,0.3785783052444458,0.45963478088378906,0.3881174921989441,0.48205193877220154,2.1718597412109375,2.110107421875,1344598395,382405026085,Evento 0,
grabando,1,0.37410929799079895,0.4611192047595978,0.38924190402030945,0.4871821403503418,2.161102294921875,2.1156768798828125,1344615049,382405042739,Evento 0,
grabando,1,0.37781402468681335,0.4688921868801117,0.38781899213790894,0.48893147706985474,2.1680908203125,2.11328125,1344631704,382405059394,Evento 0,
grabando,1,0.3774254024028778,0.4726327061653137,0.3879406750202179,0.4864601194858551,2.164794921875,2.107391357421875,1344648359,382405076049,Evento 0,
grabando,1,0.3726401627063751,0.46960800886154175,0.3899316191673279,0.47661349177360535,2.1619873046875,2.094451904296875,1344665013,382405092703,Evento 0,
grabando,1,0.3698568344116211,0.4708576798439026,0.3877072036266327,0.47943201661109924,2.14678955078125,2.0964202880859375,1344681668,382405109358,Evento 0,
grabando,1,0.37382423877716064,0.47617730498313904,0.3839298188686371,0.48812392354011536,2.14068603515625,2.1197357177734375,1344698323,382405126013,Evento 0,
grabando,1,0.3773881196975708,0.4802455008029938,0.38845542073249817,0.48664501309394836,2.149871826171875,2.125823974609375,1344714977,382405142667,Evento 0,
grabando,1,0.3819843828678131,0.4839508831501007,0.3965502679347992,0.48129332065582275,2.1621246337890625,2.1038970947265625,1344731632,382405159322,Evento 0,
